"","Team","Year","Pass.Attempts","Pass.Completion.Rate","Avg.Passing.Yards","Rush Attempts","Avg Rushing Yards"
"1140","New England Patriots",2009,296,68.05,2270,40.7777777777778,165.333333333333
"1141","New England Patriots",2010,253.5,56.3,2011,28,120.714285714286
"1142","New England Patriots",2011,306,82.8,2628.5,20.625,76.375
"1143","New England Patriots",2012,320.5,44,2422,33,130.571428571429
"1144","New England Patriots",2013,628,60.5,4343,36.5,161.5
"1145","New England Patriots",2014,304.5,67.25,2145.5,25.5,97.5
"1146","New England Patriots",2015,209.666666666667,63.1333333333333,1604,30.6666666666667,112.75
"1147","New England Patriots",2016,183.333333333333,65.8333333333333,1485.33333333333,40.1666666666667,156
"1148","New Orleans Saints",1967,103,23.75,670.5,43.2857142857143,156.428571428571
"1149","New Orleans Saints",1968,80.75,21.575,525.5,36.625,145.125
"1150","New Orleans Saints",1969,112,53.3,794.25,30.8333333333333,142.333333333333
"1151","New Orleans Saints",1970,138,33.8666666666667,896.666666666667,28.8333333333333,94.1666666666667
"1152","New Orleans Saints",1971,193.5,47.15,1177.5,24,97.4285714285714
"1153","New Orleans Saints",1972,448,51.3,2781,25,124
"1154","New Orleans Saints",1973,112.666666666667,38.3666666666667,633.666666666667,35.75,127
"1155","New Orleans Saints",1974,97,32.85,509.25,52.125,203.625
"1156","New Orleans Saints",1975,130.666666666667,43.9666666666667,653.666666666667,36,118
"1157","New Orleans Saints",1976,190,54.2,1065,37,149.4
"1158","New Orleans Saints",1977,143.5,49.5,900,53,230.5
"1159","New Orleans Saints",1978,159,40.6,1150.66666666667,38.5,144.166666666667
"1160","New Orleans Saints",1979,106.5,56.675,812.75,75.3333333333333,301
"1161","New Orleans Saints",1980,109.2,41.84,791.8,21.4,96
"1162","New Orleans Saints",1981,139,50.65,846,2,7.75
"1163","New Orleans Saints",1982,NA,NA,NA,7,25
"1164","New Orleans Saints",1983,NA,NA,NA,28,136.333333333333
"1165","New Orleans Saints",1984,156.5,75.8,1106,33.8333333333333,166.5
"1166","New Orleans Saints",1985,NA,NA,NA,33.1428571428571,143.857142857143
"1167","New Orleans Saints",1986,NA,NA,NA,72.25,343.75
"1168","New Orleans Saints",1987,30.6666666666667,34.6333333333333,200.666666666667,37.125,142.25
"1169","New Orleans Saints",1988,NA,NA,NA,44,166.75
"1170","New Orleans Saints",1989,107,57,930,13.3333333333333,64.3333333333333
"1171","New Orleans Saints",1990,221.5,48.3,1377.5,61.25,241.75
"1172","New Orleans Saints",1991,255,55.3,1638,52,196.8
"1173","New Orleans Saints",1992,NA,NA,NA,15.3333333333333,37
"1174","New Orleans Saints",1993,NA,NA,NA,14.6666666666667,75.3333333333333
"1175","New Orleans Saints",1994,270.5,32.05,1927.5,35,128.5
"1176","New Orleans Saints",1995,567,60.8,3970,46.8571428571429,165.142857142857
"1177","New Orleans Saints",1996,257,56.75,1534.5,55.1666666666667,188
"1178","New Orleans Saints",1997,NA,NA,NA,72.4,265.6
"1179","New Orleans Saints",1998,199,55.3,1427,31,100.4
"1180","New Orleans Saints",1999,172,53.6,1218.5,12.7777777777778,52.2222222222222
"1181","New Orleans Saints",2001,NA,NA,NA,6,30.6666666666667
"1182","New Orleans Saints",2002,NA,NA,NA,59.3333333333333,249.333333333333
"1183","New Orleans Saints",2003,NA,NA,NA,62.8333333333333,290.833333333333
"1184","New Orleans Saints",2004,NA,NA,NA,71,288
"1185","New Orleans Saints",2005,NA,NA,NA,35.3333333333333,119.666666666667
"1186","New Orleans Saints",2006,193,43.6666666666667,1542,91,339.8
"1187","New Orleans Saints",2007,652,67.5,4423,34.125,123.875
"1188","New Orleans Saints",2008,635,65,5069,64.1666666666667,249.666666666667
"1189","New Orleans Saints",2009,514,70.6,4388,64.7142857142857,288.142857142857
"1190","New Orleans Saints",2010,330.5,67.4,2318,39.8571428571429,164.714285714286
"1191","New Orleans Saints",2011,331,75.6,2752.5,70.3333333333333,349.333333333333
"1192","New Orleans Saints",2012,335.5,81.5,2593.5,52.5714285714286,223.285714285714
"1193","New Orleans Saints",2013,325.5,34.3,2581,46.75,178.625
"1194","New Orleans Saints",2014,659,69.2,4952,40.2,174.7
"1195","New Orleans Saints",2015,222.333333333333,50.1333333333333,1735,39.6,148.9
"1196","New Orleans Saints",2016,337,85,2629,44.8888888888889,193.555555555556
"1197","New York Bulldogs",1949,114,43.0333333333333,675,27.8888888888889,102.888888888889
"1198","New York Giants",1925,NA,NA,NA,0,0
"1199","New York Giants",1926,NA,NA,NA,0,0
"1200","New York Giants",1927,NA,NA,NA,0,0
"1201","New York Giants",1928,NA,NA,NA,0,0
"1202","New York Giants",1929,NA,NA,NA,0,0
"1203","New York Giants",1930,NA,NA,NA,0,0
"1204","New York Giants",1931,NA,NA,NA,0,0
"1205","New York Giants",1932,NA,NA,NA,41.5,128.333333333333
"1206","New York Giants",1933,80,42.4,555.5,51.5,201.25
"1207","New York Giants",1934,32.25,71.125,166.75,53.8,184.4
"1208","New York Giants",1935,50.3333333333333,38.2333333333333,315.666666666667,72.8,199
"1209","New York Giants",1936,44.5,39.6,221.75,68.4285714285714,250.714285714286
"1210","New York Giants",1937,30.1666666666667,42.1666666666667,156.833333333333,42.125,127.25
"1211","New York Giants",1938,35.8,23.24,228.4,38.125,134.875
"1212","New York Giants",1939,51.3333333333333,39.1333333333333,258.666666666667,40.875,114.75
"1213","New York Giants",1940,NA,NA,NA,40.4285714285714,132.857142857143
"1214","New York Giants",1941,NA,NA,NA,48.8571428571429,136.857142857143
"1215","New York Giants",1942,32.25,57.5,218.5,40.1428571428571,114.285714285714
"1216","New York Giants",1943,70,43.9,378,44.1666666666667,126
"1217","New York Giants",1944,NA,NA,NA,38.1666666666667,134.333333333333
"1218","New York Giants",1945,NA,NA,NA,29.4,91.6
"1219","New York Giants",1946,64.6666666666667,51.3666666666667,483.333333333333,55.1428571428571,198.285714285714
"1220","New York Giants",1947,57,36.88,390.2,28.7,93.5
"1221","New York Giants",1948,56,48.2,280,35.3333333333333,109.333333333333
"1222","New York Giants",1949,NA,NA,NA,55,206.8
"1223","New York Giants",1950,55,45.5,338,49.4,239
"1224","New York Giants",1951,NA,NA,NA,29.25,106.25
"1225","New York Giants",1952,NA,NA,NA,19.2,61.6
"1226","New York Giants",1953,NA,NA,NA,18.6666666666667,53.3333333333333
"1227","New York Giants",1954,NA,NA,NA,46,215.333333333333
"1228","New York Giants",1955,NA,NA,NA,78,340
"1229","New York Giants",1956,NA,NA,NA,70.6,320.8
"1230","New York Giants",1957,NA,NA,NA,71.4,276.6
"1231","New York Giants",1958,NA,NA,NA,62.2,248.4
"1232","New York Giants",1959,NA,NA,NA,43.8333333333333,176.5
"1233","New York Giants",1960,80.5,49.5,643.5,28.4,76.8
"1234","New York Giants",1961,144,78.6,1157,59.2857142857143,253.857142857143
"1235","New York Giants",1962,126.333333333333,34.4333333333333,1078.66666666667,57,225.5
"1236","New York Giants",1963,367,60.2,3145,38.7142857142857,144.428571428571
"1237","New York Giants",1964,72,53.075,474,50.1428571428571,158.285714285714
"1238","New York Giants",1965,NA,NA,NA,49.6666666666667,202
"1239","New York Giants",1966,50.5,77.5,376,28.75,115
"1240","New York Giants",1967,377,54.1,3088,27.5,164.5
"1241","New York Giants",1968,337,54,2555,29.5,157.5
"1242","New York Giants",1969,409,53.8,2918,37,172
"1243","New York Giants",1970,389,56.3,2777,153,631.5
"1244","New York Giants",1971,230,56.95,1522,24.7142857142857,93.8571428571429
"1245","New York Giants",1972,NA,NA,NA,88.6,337.8
"1246","New York Giants",1973,177,55.9,1279,56.6666666666667,185.833333333333
"1247","New York Giants",1974,32,37.5,165,72.6,236.8
"1248","New York Giants",1975,NA,NA,NA,87.6,293.2
"1249","New York Giants",1976,NA,NA,NA,47,177.666666666667
"1250","New York Giants",1977,155.5,43.5,881,58.5,207.333333333333
"1251","New York Giants",1978,76.4,65.24,485.6,43.1111111111111,177
"1252","New York Giants",1979,45.3333333333333,60.7,225.333333333333,71.8333333333333,259.5
"1253","New York Giants",1980,NA,NA,NA,47.5,177.666666666667
"1254","New York Giants",1981,NA,NA,NA,44.1111111111111,158.444444444444
"1255","New York Giants",1982,NA,NA,NA,23.5,77.5
"1256","New York Giants",1983,NA,NA,NA,57.6666666666667,216
"1257","New York Giants",1984,NA,NA,NA,69.5,224
"1258","New York Giants",1985,NA,NA,NA,49,194
"1259","New York Giants",1986,NA,NA,NA,23,91
"1260","New York Giants",1987,NA,NA,NA,13.8,44.5
"1261","New York Giants",1988,NA,NA,NA,36,114.25
"1262","New York Giants",1989,NA,NA,NA,78.6666666666667,249.666666666667
"1263","New York Giants",1990,NA,NA,NA,76,270
"1264","New York Giants",1991,NA,NA,NA,101.5,399
"1265","New York Giants",1992,NA,NA,NA,91,395
"1266","New York Giants",1993,NA,NA,NA,106.25,432.25
"1267","New York Giants",1994,NA,NA,NA,71.2,241.6
"1268","New York Giants",1995,NA,NA,NA,48,178.333333333333
"1269","New York Giants",1996,30.5,69.15,125.5,58,191.285714285714
"1270","New York Giants",1997,294,53.1,1740,50.4,195.9
"1271","New York Giants",1998,75.5,13.375,400.75,33,113
"1272","New York Giants",1999,NA,NA,NA,34.8,114.6
"1273","New York Giants",2001,NA,NA,NA,94.25,413
"1274","New York Giants",2002,NA,NA,NA,72.8333333333333,310.833333333333
"1275","New York Giants",2003,116,51.7,532,70.4,288.2
"1276","New York Giants",2004,158.333333333333,37,1032.33333333333,57,254.857142857143
"1277","New York Giants",2005,279,26.4,1881,77.8333333333333,367.5
"1278","New York Giants",2006,261.5,28.85,1622,75.5,355.333333333333
"1279","New York Giants",2007,529,56.1,3336,118.666666666667,560
"1280","New York Giants",2008,245.5,67.65,1676.5,72,356.166666666667
"1281","New York Giants",2009,271,62.95,2123,39.8571428571429,149
"1282","New York Giants",2010,539,62.9,4002,50,242
"1283","New York Giants",2011,589,61,4933,40,128
"1284","New York Giants",2012,269.5,63.3,1983.5,7.5,10.5
"1285","New York Giants",2013,283.5,53.75,1937.5,17,67
"1286","New York Giants",2014,202.333333333333,47.7,1490,51.5,180.25
"1287","New York Giants",2015,311.5,81.3,2250,57.5714285714286,229.857142857143
"1288","New York Giants",2016,598,63,4027,49.75,176.5
"1289","New York Jets",1963,61,44.05,308,24.8333333333333,66.6666666666667
"1290","New York Jets",1964,30.6666666666667,27.1666666666667,132,20.8333333333333,63.8333333333333
"1291","New York Jets",1965,229.5,43,1375.5,28.6666666666667,109.5
"1292","New York Jets",1966,256,47.8,1778,26.6666666666667,91.3333333333333
"1293","New York Jets",1967,255.5,53.75,2051.5,18.4285714285714,63.8571428571429
"1294","New York Jets",1968,217.5,50.95,1774,19,57.8571428571429
"1295","New York Jets",1969,192.5,54.75,1436,19.1666666666667,64.3333333333333
"1296","New York Jets",1970,49.5,46.4,331.75,28.2,84.2
"1297","New York Jets",1971,60.3333333333333,29.3333333333333,387,38.8571428571429,161.857142857143
"1298","New York Jets",1972,173,47.75,1465,44.5,185.666666666667
"1299","New York Jets",1973,86,40.95,562.5,28.5,107.625
"1300","New York Jets",1974,361,52.9,2616,45.2,170
"1301","New York Jets",1975,163.5,74.1,1143.5,74.5,311.833333333333
"1302","New York Jets",1976,196,44.85,980,40.7,180.6
"1303","New York Jets",1977,133,25.1,931.5,32.2,122.9
"1304","New York Jets",1978,54,28.05,424.5,42.8571428571429,170.857142857143
"1305","New York Jets",1979,334,51.2,2660,85.3333333333333,365.333333333333
"1306","New York Jets",1980,240.5,52.55,1667.5,43.75,187.5
"1307","New York Jets",1981,497,56.1,3231,38.7142857142857,159.285714285714
"1308","New York Jets",1982,261,58.6,1961,19.75,68.5
"1309","New York Jets",1983,518,59.5,3478,26.8,134
"1310","New York Jets",1984,203,57.1,1402,15.6666666666667,60
"1311","New York Jets",1985,488,60.9,3888,22.5,65.5
"1312","New York Jets",1986,482,62.2,3690,13.5,30.6666666666667
"1313","New York Jets",1987,154,70.3333333333333,1029.33333333333,20.1428571428571,57.4285714285714
"1314","New York Jets",1988,424,55.7,2567,25.5,100.833333333333
"1315","New York Jets",1989,135,66.375,934.75,16,58.375
"1316","New York Jets",1990,112.75,42.85,764.75,40,183.714285714286
"1317","New York Jets",1991,100.6,71.74,685.8,58,216.142857142857
"1318","New York Jets",1992,162,35.2333333333333,974,39.5,178.125
"1319","New York Jets",1993,163,34.6,1164,69.4285714285714,247
"1320","New York Jets",1994,224,60.25,1413.5,75.2,275.8
"1321","New York Jets",1995,139.666666666667,37.3333333333333,801,14.25,43.125
"1322","New York Jets",1996,209.666666666667,53.5,1303.66666666667,13.3333333333333,41.3333333333333
"1323","New York Jets",1997,186,71.3333333333333,1175.66666666667,13.6,30.8
"1324","New York Jets",1998,264.5,57.6,2002.5,67.1666666666667,241.5
"1325","New York Jets",1999,NA,NA,NA,83.2,337.2
"1326","New York Jets",2001,154,69.6666666666667,954,97.75,412.75
"1327","New York Jets",2002,121,33.5,904.75,74.25,298.25
"1328","New York Jets",2003,247.5,62.85,1762,88,344
"1329","New York Jets",2004,214,62.85,1585.5,85,372.2
"1330","New York Jets",2005,51,56.775,357.75,41.3333333333333,138.833333333333
"1331","New York Jets",2006,162.333333333333,21.5,1117.33333333333,65,230
"1332","New York Jets",2007,170.333333333333,73.6,1110,29.75,124.75
"1333","New York Jets",2008,263.5,62.85,1749,23,112.2
"1334","New York Jets",2009,98,25.95,642.25,20.7142857142857,85.5714285714286
"1335","New York Jets",2010,254.5,52.4,1648.5,43,177
"1336","New York Jets",2011,272,78.35,1757.5,32.5,108
"1337","New York Jets",2012,154,76.4333333333333,988,28.6666666666667,98.8333333333333
"1338","New York Jets",2013,119,51.85,808,52.1111111111111,229.777777777778
"1339","New York Jets",2014,99.6,50.02,641.2,50,224
"1340","New York Jets",2015,302,61.95,2085,76.2,337.8
"1341","New York Jets",2016,183.333333333333,56.7,1215,37.7272727272727,164.090909090909
"1342","New York Titans",1960,36.5,25,293,29.8333333333333,109.666666666667
"1343","New York Titans",1961,NA,NA,NA,48.4285714285714,182.571428571429
"1344","New York Titans",1962,NA,NA,NA,35,132.875
"1345","New York Yankees",1927,NA,NA,NA,0,0
"1346","New York Yanks",1950,88.75,53.525,723.5,32.3333333333333,138
"1347","New York Yanks",1951,85.6,34.32,526.8,24.8333333333333,101.333333333333
"1348","Oakland Raiders",1960,115.75,50.125,730.75,39.7142857142857,181.428571428571
"1349","Oakland Raiders",1961,103,20.35,587.25,17.8333333333333,60.1666666666667
"1350","Oakland Raiders",1962,69.5,30.2666666666667,419.166666666667,41.4285714285714,166.571428571429
"1351","Oakland Raiders",1963,147.333333333333,61.8,1129,57.8,265.4
"1352","Oakland Raiders",1964,173.666666666667,32.4666666666667,1295.33333333333,41.375,184.5
"1353","Oakland Raiders",1965,68.25,61.35,424,62.2,253.2
"1354","Oakland Raiders",1966,149.333333333333,30.5666666666667,1136,49.1666666666667,191.666666666667
"1355","Oakland Raiders",1967,213,75.9,1628,43.4285714285714,193.714285714286
"1356","Oakland Raiders",1968,139.666666666667,33.1666666666667,1083,24.2857142857143,114.142857142857
"1357","Oakland Raiders",1969,426,51.9,3302,25.5,108
"1358","Oakland Raiders",1970,356,50.3,2516,12.25,43
"1359","Oakland Raiders",1971,242,48.8,1717,39.8,178.2
"1360","Oakland Raiders",1972,281,53,1998,23.2,109.4
"1361","Oakland Raiders",1973,93,45.2,614,51.6666666666667,266.666666666667
"1362","Oakland Raiders",1974,NA,NA,NA,37,158.125
"1363","Oakland Raiders",1975,NA,NA,NA,81,321.428571428571
"1364","Oakland Raiders",1976,65,53.8,417,60.1111111111111,248.666666666667
"1365","Oakland Raiders",1977,NA,NA,NA,109.333333333333,421.666666666667
"1366","Oakland Raiders",1978,NA,NA,NA,67,254
"1367","Oakland Raiders",1979,NA,NA,NA,99.3333333333333,357.333333333333
"1368","Oakland Raiders",1980,130,50.8,932,83.4,332.8
"1369","Oakland Raiders",1981,NA,NA,NA,108.666666666667,478
"1370","Oakland Raiders",1995,175,57.1,1236,24.1428571428571,96.4285714285714
"1371","Oakland Raiders",1996,NA,NA,NA,41.4285714285714,216.571428571429
"1372","Oakland Raiders",1997,176.333333333333,37.6,1314.66666666667,37.4444444444444,166.555555555556
"1373","Oakland Raiders",1998,85,77.5,592.5,47.2,187.4
"1374","Oakland Raiders",1999,515,59,3840,107.75,490
"1375","Oakland Raiders",2001,549,65.8,3828,74.6,279.4
"1376","Oakland Raiders",2002,309.5,33.8,2344.5,71.8,321.6
"1377","Oakland Raiders",2003,63.75,34.825,349.25,48.7142857142857,217.857142857143
"1378","Oakland Raiders",2004,68,60.3,524,43.3333333333333,171.666666666667
"1379","Oakland Raiders",2005,NA,NA,NA,2.33333333333333,11.6666666666667
"1380","Oakland Raiders",2006,276,53.3,1677,71,253.666666666667
"1381","Oakland Raiders",2007,99,60.45,594.5,81.75,362.5
"1382","Oakland Raiders",2008,49,44.9,204,56.5,231.833333333333
"1383","Oakland Raiders",2009,NA,NA,NA,59,216.75
"1384","Oakland Raiders",2010,165,29.5,1193.5,53.8333333333333,287.666666666667
"1385","Oakland Raiders",2011,165.333333333333,51.5333333333333,1319.33333333333,23.625,120.875
"1386","Oakland Raiders",2012,157.25,64.075,1073,38.8888888888889,147.111111111111
"1387","Oakland Raiders",2013,103.8,75.6,725.8,43.5,199.8
"1388","Oakland Raiders",2014,206.333333333333,40.4333333333333,1133,48.5,189.666666666667
"1389","Oakland Raiders",2015,302.5,66.5,2064.5,58.6666666666667,236.833333333333
"1390","Oakland Raiders",2016,198.666666666667,61.2666666666667,1379,43.4,192.2
"1391","Phil-Pitt Combine",1943,124,34.7,846,21.7142857142857,57.5714285714286
"1392","Philadelphia Eagles",1933,NA,NA,NA,36.625,115.875
"1393","Philadelphia Eagles",1934,NA,NA,NA,31.5833333333333,132.916666666667
"1394","Philadelphia Eagles",1935,NA,NA,NA,29,78.8181818181818
"1395","Philadelphia Eagles",1936,NA,NA,NA,53,146.166666666667
"1396","Philadelphia Eagles",1937,NA,NA,NA,11.8333333333333,47.8333333333333
"1397","Philadelphia Eagles",1938,31,29,178,29,86.3333333333333
"1398","Philadelphia Eagles",1939,102.5,37.15,663,27.2,10.4
"1399","Philadelphia Eagles",1940,181,38.85,927.5,37.1428571428571,23.7142857142857
"1400","Philadelphia Eagles",1941,35.5714285714286,30.7857142857143,194.714285714286,25.6428571428571,60.7142857142857
"1401","Philadelphia Eagles",1942,71,19.3,472,30.8888888888889,59.7777777777778
"1402","Philadelphia Eagles",1944,105,37.1,785,23.75,90.25
"1403","Philadelphia Eagles",1945,52,35.4666666666667,379,29.4444444444444,124.333333333333
"1404","Philadelphia Eagles",1946,61,69.0666666666667,459,32.4285714285714,85.4285714285714
"1405","Philadelphia Eagles",1947,109,49.9,869,56,229.6
"1406","Philadelphia Eagles",1948,100,30.4333333333333,747,44.6666666666667,210.833333333333
"1407","Philadelphia Eagles",1949,125,46.55,954.5,69.1428571428571,270
"1408","Philadelphia Eagles",1950,142.5,37.6,918,67.375,262.75
"1409","Philadelphia Eagles",1951,33,42.15,192,53.25,178.125
"1410","Philadelphia Eagles",1952,139.5,38.8,855.5,30.3333333333333,86.5
"1411","Philadelphia Eagles",1953,106.333333333333,32.0666666666667,856.333333333333,42.8571428571429,169.857142857143
"1412","Philadelphia Eagles",1954,170,48.8,1242,36,107.571428571429
"1413","Philadelphia Eagles",1955,86,25.75,668.5,29.8181818181818,101.636363636364
"1414","Philadelphia Eagles",1956,83.5,41.65,565,54.1666666666667,179
"1415","Philadelphia Eagles",1957,NA,NA,NA,57.1666666666667,226.833333333333
"1416","Philadelphia Eagles",1958,190,59.8,1256.5,53.5,178.833333333333
"1417","Philadelphia Eagles",1959,173.5,28.1,1308.5,48.625,165.625
"1418","Philadelphia Eagles",1960,143.5,26.95,1235.5,56.3333333333333,182.333333333333
"1419","Philadelphia Eagles",1961,NA,NA,NA,60.2,226.6
"1420","Philadelphia Eagles",1962,NA,NA,NA,53.6666666666667,168.666666666667
"1421","Philadelphia Eagles",1963,NA,NA,NA,50.3333333333333,167
"1422","Philadelphia Eagles",1964,NA,NA,NA,36.3333333333333,139.333333333333
"1423","Philadelphia Eagles",1965,NA,NA,NA,11,44.6666666666667
"1424","Philadelphia Eagles",1966,NA,NA,NA,27.3333333333333,118.333333333333
"1425","Philadelphia Eagles",1967,NA,NA,NA,34.3333333333333,118
"1426","Philadelphia Eagles",1968,NA,NA,NA,36.6666666666667,127.333333333333
"1427","Philadelphia Eagles",1969,NA,NA,NA,61,226.666666666667
"1428","Philadelphia Eagles",1970,37,25.35,164,41,157.6
"1429","Philadelphia Eagles",1971,97.25,49.95,634.25,18.25,54.875
"1430","Philadelphia Eagles",1972,125,46.0333333333333,842.333333333333,47.625,172.25
"1431","Philadelphia Eagles",1973,239.5,42.5,1618,11.1428571428571,50.4285714285714
"1432","Philadelphia Eagles",1974,119.666666666667,27.3666666666667,650.333333333333,12.7777777777778,49.7777777777778
"1433","Philadelphia Eagles",1975,292,51.7,1644,38.5714285714286,136.142857142857
"1434","Philadelphia Eagles",1976,40.6666666666667,30.9666666666667,200.333333333333,26.2857142857143,96.4285714285714
"1435","Philadelphia Eagles",1977,174.5,40.65,1099,14,52.3333333333333
"1436","Philadelphia Eagles",1978,100.25,37.95,621.25,15.5454545454545,54.2727272727273
"1437","Philadelphia Eagles",1979,205,51.8,1441,25.4444444444444,101
"1438","Philadelphia Eagles",1980,158.666666666667,75.0666666666667,1257,34.7777777777778,125.222222222222
"1439","Philadelphia Eagles",1981,238,53.75,1624.5,20.8,84
"1440","Philadelphia Eagles",1982,96,52.8,700,16,51.5
"1441","Philadelphia Eagles",1983,121.5,49.95,883,38.4285714285714,126.714285714286
"1442","Philadelphia Eagles",1984,201.333333333333,69.7666666666667,1274.33333333333,24.5,77.6666666666667
"1443","Philadelphia Eagles",1985,484,52.7,3450,74.2,258.4
"1444","Philadelphia Eagles",1986,151.5,50.25,901,28.5,99.625
"1445","Philadelphia Eagles",1987,NA,NA,NA,32.2857142857143,109.428571428571
"1446","Philadelphia Eagles",1988,NA,NA,NA,36.3333333333333,127.666666666667
"1447","Philadelphia Eagles",1989,NA,NA,NA,25.7142857142857,91.7142857142857
"1448","Philadelphia Eagles",1990,NA,NA,NA,41.6,146.8
"1449","Philadelphia Eagles",1991,85,51.8,406.5,12.6666666666667,35.6666666666667
"1450","Philadelphia Eagles",1992,NA,NA,NA,134,527.5
"1451","Philadelphia Eagles",1993,137,51.8,708,60,256.333333333333
"1452","Philadelphia Eagles",1994,NA,NA,NA,111,463.5
"1453","Philadelphia Eagles",1995,375,57.3,2326,95.6,401.6
"1454","Philadelphia Eagles",1996,267.5,59.55,1951.5,117.5,461.75
"1455","Philadelphia Eagles",1997,181,56.25,1218,105.75,435
"1456","Philadelphia Eagles",1998,155,54.3,884.5,20.5,81.8333333333333
"1457","Philadelphia Eagles",1999,128,43.45,728.5,7.25,12.75
"1458","Philadelphia Eagles",2001,NA,NA,NA,6,23.75
"1459","Philadelphia Eagles",2002,46.25,55.925,315,17.4444444444444,81.2222222222222
"1460","Philadelphia Eagles",2003,NA,NA,NA,31,163.75
"1461","Philadelphia Eagles",2004,NA,NA,NA,46.1428571428571,194.142857142857
"1462","Philadelphia Eagles",2005,56,57.1,238,35.7142857142857,139.428571428571
"1463","Philadelphia Eagles",2006,57,57.525,415.5,46,222.333333333333
"1464","Philadelphia Eagles",2007,52,28.65,340.5,73.25,343
"1465","Philadelphia Eagles",2008,NA,NA,NA,71.75,278.25
"1466","Philadelphia Eagles",2009,36.6666666666667,36.9333333333333,275.666666666667,41.375,182
"1467","Philadelphia Eagles",2010,280.5,61.7,2107.5,45.2222222222222,250.777777777778
"1468","Philadelphia Eagles",2011,184.333333333333,62.1666666666667,1425.33333333333,45.3333333333333,237.777777777778
"1469","Philadelphia Eagles",2012,206,72.9666666666667,1358.33333333333,48.6666666666667,214.666666666667
"1470","Philadelphia Eagles",2013,169,59.9333333333333,1468.66666666667,82.4,426.8
"1471","Philadelphia Eagles",2014,207,41.3,1527,61.1428571428571,260
"1472","Philadelphia Eagles",2015,311.5,64.9,2170.5,73.6666666666667,290.5
"1473","Philadelphia Eagles",2016,203,54.1333333333333,1266,39.8181818181818,164.818181818182
"1474","Phoenix Cardinals",1988,NA,NA,NA,51.75,237.5
"1475","Phoenix Cardinals",1989,NA,NA,NA,84.5,266.5
"1476","Phoenix Cardinals",1990,NA,NA,NA,88.5,347.5
"1477","Phoenix Cardinals",1991,42.5,25.425,240.75,59,191.333333333333
"1478","Phoenix Cardinals",1992,212,47.85,1430.5,62.2,252.6
"1479","Phoenix Cardinals",1993,103,50.5,471,19.5,101.75
"1480","Pittsburgh Pirates",1933,NA,NA,NA,20.3333333333333,45.5
"1481","Pittsburgh Pirates",1934,NA,NA,NA,23,85.2222222222222
"1482","Pittsburgh Pirates",1935,NA,NA,NA,23.1,25.9
"1483","Pittsburgh Pirates",1936,38.4,26.82,212.6,38.5714285714286,75.7142857142857
"1484","Pittsburgh Pirates",1937,NA,NA,NA,50.75,140.75
"1485","Pittsburgh Pirates",1938,NA,NA,NA,18.0833333333333,50.5
"1486","Pittsburgh Pirates",1939,NA,NA,NA,20,41.5
"1487","Pittsburgh Pirates",1940,38.25,27.8,176,52.6,134.4
"1488","Pittsburgh Steelers",1941,NA,NA,NA,46,166.5
"1489","Pittsburgh Steelers",1942,NA,NA,NA,60.5,236
"1490","Pittsburgh Steelers",1945,34.3333333333333,59.7,142,16.2,39.9
"1491","Pittsburgh Steelers",1946,NA,NA,NA,11.75,29.25
"1492","Pittsburgh Steelers",1947,NA,NA,NA,42.6,147.8
"1493","Pittsburgh Steelers",1948,40,17.42,243.6,41.125,163.125
"1494","Pittsburgh Steelers",1949,NA,NA,NA,62.5,261.5
"1495","Pittsburgh Steelers",1950,40.5,36.7833333333333,264.333333333333,71.2,236.6
"1496","Pittsburgh Steelers",1951,54.8333333333333,36.0666666666667,307,51.3333333333333,171.833333333333
"1497","Pittsburgh Steelers",1952,90.5,28.9,622.5,39,136.8
"1498","Pittsburgh Steelers",1953,82.6,34.04,402.8,36.1428571428571,130.857142857143
"1499","Pittsburgh Steelers",1954,104.333333333333,28.9666666666667,672,38,125.666666666667
"1500","Pittsburgh Steelers",1955,97.5,25.95,637.5,41.6666666666667,114.666666666667
"1501","Pittsburgh Steelers",1956,79.5,18.6,448.25,28,87.2222222222222
"1502","Pittsburgh Steelers",1957,NA,NA,NA,31.375,97.375
"1503","Pittsburgh Steelers",1958,137,33.15,1175,27.125,95.25
"1504","Pittsburgh Steelers",1959,76.5,47.675,521,18.4285714285714,74.2857142857143
"1505","Pittsburgh Steelers",1960,70.6666666666667,66.4333333333333,610.333333333333,27.8571428571429,120
"1506","Pittsburgh Steelers",1961,54,37.9666666666667,427.666666666667,41.8571428571429,145.285714285714
"1507","Pittsburgh Steelers",1962,233,49.8,1686,48.6666666666667,200.833333333333
"1508","Pittsburgh Steelers",1963,NA,NA,NA,48.1428571428571,203.714285714286
"1509","Pittsburgh Steelers",1964,NA,NA,NA,50.375,214.5
"1510","Pittsburgh Steelers",1965,168,47.4,1190,25.4444444444444,93.8888888888889
"1511","Pittsburgh Steelers",1966,64.6666666666667,33.1666666666667,494,31.6666666666667,100.166666666667
"1512","Pittsburgh Steelers",1967,216.5,47.75,1356,27.25,82.5
"1513","Pittsburgh Steelers",1968,65.5,21.55,360,4.5,21.5
"1514","Pittsburgh Steelers",1969,89.5,44.25,503,19.5,97.3333333333333
"1515","Pittsburgh Steelers",1970,82,69.65,431,67.6666666666667,206.666666666667
"1516","Pittsburgh Steelers",1971,NA,NA,NA,34.3333333333333,148.5
"1517","Pittsburgh Steelers",1972,NA,NA,NA,47.8333333333333,248.666666666667
